"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"5F2D2YzJqfmb3DTe7NJX2F","1120098711514","","2009","C","USD","7840642.34051"
"rRYGktsoVLofgaysxtdR2Q","1120098711514","","2010","C","USD","11234493.4245"
"k9USr8ujGVU8TcKPynVghA","1120098711514","","2012","C","USD","8624303.12783"
"tb8i6egYEznFJzb5BL9waJ","11200912518939","","2010","C","USD","12766469.8006"
"hytkwRoqZCBwU2RbTp2acc","11200912518939","","2012","C","USD","1105679.73713"
"TfEiu4wbdgvvC9RKu6dGpK","11200912518929","","2010","C","USD","8958062.32033"
"ZKfMQEcnPGEKyNpWkXpGpb","11200912518929","","2012","C","USD","2690452.07943"
"p4tLKQwtm9TcKo3zKuGTrV","11200912518998","","2009","C","USD","21904513.119"
"vEmvx9HAUhNsHRC2qwnjHZ","11200912518998","","2010","C","USD","2118037.00268"
"a2qAyJBJkuy5eGWXtRU7pm","112009877801","","2009","C","USD","86172.1984669"
"dxcq9KqzhZ6vSLdC7sGmrP","112009877801","","2010","C","USD","180452.518654"
"g3cjrCMJ5paSgNBZ53S2hA","112009877801","","2012","C","USD","298926.246875"
"F4GAehRZJma2qWDxPvrGBD","11200912519034","","2011","C","USD","529250.0"
"pBPfSKHoUzUfCxp9Si8iPM","112009895024","","2002","C","USD","43033.782306"
"g8FreoFa5RBB9BgU2Dkk6J","11200912519052","","2012","C","USD","472987.500943"
"BtNyFGAhxYi4gVLpducUzU","11200912519032","","2010","C","USD","594984.899666"
"s3MxRYRWKRzqSvnUfujknm","112009877815","","2010","C","USD","114068.918327"
"m4gRjPeM9yGkwKMgWUnUiC","1120093827744","","2012","C","USD","3927374.86615"
"Wv9RDdLBwCFqViTnUSAZ9R","1120098718810","","2012","C","USD","1183076.51362"
"q2upCxxgZ6D3GjJYCQp9WN","112009873800","","2012","C","USD","86578.9789244"
"h8ut2EHdH3jwWfJRJ3siSU","11200912519049","","2012","C","USD","39252.1480998"
"RZfPFgwfoymKrzmseZgg5C","1120098733420","","2012","C","USD","88454.3004229"
"FseGveGufnkMLht7AzB3Kd","11200912518932","","2010","C","USD","6972575.99897"
"6y3yuZArJMFL4yje5EwQZY","1120091052415","","2008","C","USD","783177.963364"
"pDNAbrzPj3V573YGetYW2X","1120091254495","","2003","C","USD","24084250.5619"
"5fEnGXGPoCcftNMzcRgVTP","1120091254496","","2001","C","USD","6247222.17266"
"nzcFQu35NrNoczvnFtkn6F","1120091254496","","2002","C","USD","9221524.77986"
"8VgdBtyAvkwgH6MMFdZVHf","1120091254496","","2003","C","USD","9031593.96073"
"Ba45zM5g5EQJnf4v5kxuaT","1120091052411","","2008","C","USD","2417553.97091"
"B55LdG4zq29bSBYYqMhke9","1120091052413","","2008","C","USD","617276.145406"
"woTkfm29mrNcRHwrtFNanL","1120091252748","","2006","C","USD","88023.9592959"
"JWwV8WoNH4rJqEvwwEfg4V","1120091252882","","2007","C","USD","80035.5161338"
"6jv5zeq2BhUrHpszWPeQS6","1120091052412","","2008","C","USD","426245.665332"
"3eEPUY2rd34eQ8yQNr8GVE","1120091052417","","2007","C","USD","235972.447208"
"5jqsRaZ5NRAHvr4cBUUtSR","11200987313","","2003","C","USD","15654762.8653"
"FNBG9LtsQiWpJshQKEhaN9","11200987313","","2007","C","USD","41576849.9212"
"z4JoqCHmB9S4jdG8XZiMQB","1120098735024","","2012","C","USD","34757.2675655"
"zTpGt39bNa3mWqxobFZJaD","1120098735024","","2013","C","USD","80479.0997321"
"Q9bX93zJFX3tBnvPyvDHhj","112009894497","","2001","C","USD","6247222.17266"
"QG2kPG23kMScqcGsPg4eRn","112009894497","","2002","C","USD","6147683.18657"
"ebUSLPf9XyX9ACZreKvduK","1120091043193","","2009","C","USD","6507393.16602"
"FXb7mQhUV93KwCmrNKs7J6","1120091043193","","2010","C","USD","6405864.31161"
"Q47kcNeq9RKEvhmEJ72VbR","1120092863684","","2009","C","USD","1356429.95333"
"wAer3U2vUjmAgAgqKchTQS","1120092863688","","2007","C","USD","10540615.3054"
"YtTooCGjtj7vgJ8RaePTm4","1120092863688","","2008","C","USD","10741699.8143"
"YtV9JUPoqX3RRe5GtCP46h","1120092863688","","2009","C","USD","2281925.86962"
"Y4MmBTEKbkYdVji3sigAid","1120092863688","","2010","C","USD","9580944.88361"
"gCxNQexiP5PwNJyTKF79WU","112009896094","","1999","C","USD","387388.52131"
"WwDMhzS4LVEupNtJVCzoWH","112009896094","","2000","C","USD","395766.245587"
"yE5NFovUct49kbBSbE3UnY","112009896094","","2001","C","USD","360269.973456"
"B6BkXSonorFMrJoqzpZfWF","112009896094","","2002","C","USD","333741.00096"
"t7LbceCtfZupaAGXWhDEtf","112009896094","","2003","C","USD","540727.894692"
"wtDTVJDiMVfFBJuyYbBiA6","112009896094","","2004","C","USD","851126.220566"
"fBJjLFTutSRK2bcNohrqX9","112009896094","","2005","C","USD","303670.314891"
"eGZhwFXRDdUiLvTSY2n2o6","112009896136","","2002","C","USD","554423.162149"
"36v689nmofe7RHLFNE2dxD","112009896136","","2003","C","USD","980468.784282"
"nDbugSwcJCAJTzuJEQWpM5","112009896136","","2004","C","USD","1131393.08769"
"GGaTbQwweToJPqNXU8oEJ","112009896136","","2005","C","USD","390216.354997"
"5Zk9JrLrcn8RjLDTU2TU44","112009877628","","2009","C","USD","1142409.0222"
"sAgq6JXzfpmudcGa3EskRD","112009877628","","2010","C","USD","529180.095333"
"CaFAHTWyeBRgCKVXXwn7bK","112009877629","","2009","C","USD","367306.191728"
"N7X9kTYszhiTLfDZzCrJaL","112009878530","","2009","C","USD","1084565.5275"
"sABFsh7XJYb6rJJGDhsqJ3","112009896084","","2005","C","USD","911010.946939"
"6facnADEuMLwkuzwVuZc8Y","112009896126","","2002","C","USD","944693.584224"
"AxqGX2g3t6XSMV9ABvyupA","112009896126","","2003","C","USD","722248.842812"
"6LaHTqjXwfT99eXrwnsGTo","112009896126","","2004","C","USD","1180071.01668"
"TiCj8M2JmhMLs8YaAWfTph","112009896126","","2005","C","USD","1214681.26296"
"PY5F3bncWrqqmngGZ6ptT4","112009103822","","2006","C","USD","1194586.01479"
"5ddaWajTjNYsNjHeCuaD7X","112009103822","","2007","C","USD","1248230.75942"
"yyP44jhRsbwFdf9SCjyvtQ","112009103822","","2008","C","USD","2608698.52627"
"g9dY3cVER4SHf22cbcYrWX","112009103822","","2009","C","USD","2892174.74034"
"HPboX9hA4WvxAJEzBX5pMU","112009103822","","2010","C","USD","2228126.71655"
"uPuv2hwuuCFUvjMPP9ShPa","112009103822","","2011","C","USD","267773.463"
"SQ6JHnE3erD8CqFPqryB3H","112009781250","","2009","C","USD","5437288.51246"
"WEc2aGNG22vtVzPnA7YWMU","112009781250","","2010","C","USD","5222171.9928"
"qJqyZWXjGLi74mfgB4tpiZ","112009896140","","2001","C","USD","301594.082441"
"boHNZ2UPKjQFZ89obqBJg7","1120091254420","","2009","C","USD","4479978.67248"
"myHEhDHPwsWufVz4NeyTxP","1120091254420","","2010","C","USD","8696657.09273"
"Ri9apw3XtPeQisv8ako2hf","112009878532","","2009","C","USD","4359953.42141"
"NfQ4vwGJMbPn2Q5qcmxrgZ","112009878531","","2009","C","USD","503238.404643"
"oe4NbW8M62MuzHxs9AeXQk","112009877630","","2009","C","USD","216913.104879"
"RAW5phYioinq6ATSRGHEzh","112009877627","","2009","C","USD","2169131.055"
"yPNDmgCihdcLBhnmBsBty7","112009877619","","2009","C","USD","2169131.055"
"jdTM8GrzCYmsMH2tGzkne6","112009877600","","2009","C","USD","2190822.36538"
"kEqQGhX9VX44WCHXbdMQ9J","112009877600","","2010","C","USD","2255978.30035"
"bmxqMyQjkLRzGatGTUYHdb","112009877594","","2009","C","USD","3589188.8526"
"NZCpQFZAddkdB2VjeUsfkf","112009896082","","2003","C","USD","820679.216809"
"ASDdfWa4kWYiRvLRXMJCES","112009896082","","2004","C","USD","528081.779626"
"8CRniNy5to4X5N4wwPcVHM","112009896082","","2005","C","USD","531423.052192"
"77TpjuvtzdwUYTVRQxH33b","112009896129","","1999","C","USD","773263.808085"
"i4ncCTF7EPmNNJK3FfqnQ6","112009896129","","2000","C","USD","660903.762166"
"7TMcUCi8NiwEPFgyEDoYtV","112009896129","","2001","C","USD","600841.128492"
"seoj7B5tyCZGHQsxX77tmb","112009896129","","2002","C","USD","389183.317421"
"a5fMTw9A4hkQrbNbn6BVZh","112009896129","","2003","C","USD","386051.594245"
"h3XtiEDS6e7mimUnPudprS","112009896129","","2004","C","USD","836375.332638"
"jUu94JhGPjPTbnYmVYsSGg","112009896129","","2005","C","USD","698441.726062"
"CnXXupkdvMwX7quEwkUA5Z","112009896134","","2001","C","USD","719366.429967"
"UxyLiPQ9d4G5T6yhes8nUd","112009896134","","2002","C","USD","444625.633881"
"WLm9RFg6yjfZSHXDYvuo7T","112009896134","","2003","C","USD","522831.463713"
"VgZaNmcDXfwAkhy8Nnjen5","112009896134","","2005","C","USD","156390.212486"
"sFnwgXtLNujsweVSdEeYeL","1120098711195","","2001","C","USD","300420.564246"
"GKcn2XPziqS7YAV7VrK6R","1120098711195","","2002","C","USD","277211.581074"
"NfEiam8bMiJhh4HpvWb53k","1120091254435","","2009","C","USD","578434.948068"
"oPZME29P8mzqKdzimwsdUP","1120091254435","","2010","C","USD","557031.679137"
"3YYfCFaKDjmpCGjKorGSmL","1120091254435","","2011","C","USD","535546.927"
"zm5DucqXMywVQipNv9iupW","1120091254435","","2012","C","USD","525752.993865"
"8pCwMkG5sGEYQRuZHrTVo8","1120091253725","","2008","C","USD","7672.6421317"
"2ThQArMcJ4zGZWikJXdFs4","1120091253788","","2008","C","USD","156133.297068"
"nvW2Hs87AmPgHZSCsLptLc","112009896142","","1999","C","USD","3404781.93422"
"pzBBAr3Y7pQzowe5ugU44R","112009896142","","2000","C","USD","1586945.04347"
"RjqzGGFoMjeB36hDcoT7Rb","112009896142","","2001","C","USD","720539.946913"
"rWKjPLxTVr2GNK3XB4MCqL","112009896142","","2005","C","USD","775877.656087"
"XmiwNcGZ538tadgFynxF4K","112009896089","","1999","C","USD","2785868.24059"
"WAbkfYjqKZXM2edvNSrvpA","112009896089","","2001","C","USD","360269.973456"
"6xaoTdNZSW3csYFLU2qZH8","112009896089","","2002","C","USD","722924.318381"
"YUJGPpBsrwzbJ343JXBQGn","112009896089","","2003","C","USD","741423.59115"
"mwkzbJXYMaCnLRoh7yzw2a","112009896089","","2004","C","USD","528081.779626"
"vdnXP24Tj8ZFKdnPfqh884","112009896089","","2005","C","USD","4555054.7381"
"tQYnrqRPDzPw8yzG5ubcfZ","112009896085","","2003","C","USD","2428801.42078"
"viphDUeXFDsYvVKUL7beHm","112009896085","","2005","C","USD","1973857.05246"
"aQbcFTdyPnnxTecdkdxBkL","112009896091","","1999","C","USD","464563.579187"
"3V4YtGuRqBwP6NAeMjraLE","112009896091","","2000","C","USD","395766.245587"
"CwMSyVJSXc6VwqxPBnKkva","112009896091","","2001","C","USD","360269.973456"
"Rwu6aWNssVQiPnzvXJidU6","112009896091","","2002","C","USD","500067.949113"
"b9W4rSLUG7DdXiCem5GgxK","112009896091","","2003","C","USD","306795.968585"
"CdM5yxSwKjc6j3iytecDTQ","112009896091","","2004","C","USD","663789.946222"
"eCuFrRg7JQuYNFETAqZnuf","112009896091","","2005","C","USD","583047.005542"
"Jp72xakiNdxiyjEM74YfNc","112009896093","","1999","C","USD","1315002.44384"
"zcdAb5MmHCTf7HAKUhTa9J","112009896093","","2001","C","USD","180721.745826"
"hnqmVaRQSwvsvfJ29UDfH4","112009896093","","2002","C","USD","389183.317421"
"oRhzS5unoXFTXz9p9Zm6zc","112009896093","","2003","C","USD","653219.750001"
"FicJFNBKbnUBsuJNXqc3mg","112009896093","","2005","C","USD","757657.437058"
"ntFB6zZRXsnECy3MqZ7sTQ","112009896131","","1999","C","USD","1160652.3294"
"6PDvCSaUsDNeSzcYw5d9vd","112009896131","","2000","C","USD","992002.321593"
"jD4oDkpkp2MqucN6ieLnTo","112009896131","","2001","C","USD","900088.175793"
"ZBvyTYcvWzhSZ5hEYfvcMS","112009896131","","2002","C","USD","1112107.63703"
"V8EQ8FwPGSDHyZHinaMAkQ","112009896131","","2003","C","USD","1307717.81736"
"iwfKPeAuB7SV4n9GExGWSQ","112009896131","","2004","C","USD","753770.361412"
"5J8jm8UkCAhAwhXK7kvunH","112009896131","","2005","C","USD","699960.077365"
"4Aw8ZUddtoAhyS3Z4uK9yM","1120098711322","","2001","C","USD","5997849.63241"
"tz5Z3UuxXx2L8a58rni4V8","1120098711322","","2002","C","USD","556597.370228"
"9CJGyKvCgv8VhYW4MDBNM4","1120098711322","","2003","C","USD","6533475.82459"
"RZJ9oBqee9dZKxNd7kKhie","1120098711322","","2005","C","USD","7760294.92124"
"H8PwHV2XWTGoVUYB2dgeaV","112009896143","","2001","C","USD","59849.4092102"
"V5xKRvgE6WeMreZSBEWWsQ","112009896143","","2002","C","USD","55442.3152313"
"vrEHFtvaaCgbnuycYArDxK","112009896143","","2003","C","USD","65194.1431438"
"JhLJPMSxkUm5BCserD5HwU","112009896143","","2004","C","USD","75229.5272619"
"y9LMiebGCz4Nziyu5Qifjf","112009896143","","2005","C","USD","77435.930025"
"XTH8BsB5QXpkfiSHmyyj6h","11200955217982","","2011","C","USD","1427232.561"
"svNWS7WMKppEWrpBvh63wF","11200955217982","","2012","C","USD","2386918.59277"
"k8dS2sHqidni9CpaVrWfEe","11200955217982","","2013","C","USD","1985709.41494"
"occg9vj88t7f8UcsPzf8tQ","1120098711858","","2001","C","USD","300420.564246"
"dNSS8gRf7jb87f3zzB9ocD","1120098711858","","2002","C","USD","833808.951302"
"Zmr95jjQ5RG74CvbC3HEWQ","1120098711858","","2003","C","USD","575242.4417"
"DkB4f6MSZKdv7YZbsHnWrP","1120098711858","","2004","C","USD","663789.946222"
"t6c4NNfLwipxDVPYwaiPXJ","1120098711858","","2010","C","USD","13925791.9825"
"vn6F6PjTtp6ArswZgG4Pmb","1120098711819","","2005","C","USD","14223162.6805"
"cRmdhnkNw8htQC5cDZ2hGM","1120098711819","","2006","C","USD","6501869.54829"
"psp3BSWVzz2UQFGSbj7FE9","1120098711819","","2008","C","USD","98654.5706017"
"wpwbFQee8tRwXdJf9wTMhM","1120098710835","","2010","C","USD","508268908.875"
"HvxbA2xtuwBPNgSDY7YDHR","1120098710835","","2010","C","USD","133598553.169"
"hxLQULaHJmecTWJq4qZokG","112009761176","","2007","C","USD","137388.598832"
"8vedxAoD5vGKfYym4EnvFX","1120091252477","","2008","C","USD","735688.277865"
"f9MFjQ4dkrWbEft3tzsaKm","1120091252479","","2008","C","USD","31948.8835736"
"fyCftHGXuchunhGz8UfnRH","1120091252482","","2008","C","USD","764302.63215"
"H6Vo2KTpQPaPSMHXiTD5oE","1120091252483","","2008","C","USD","422966.706364"
"bAJ53WTrP3x32bzq9nFbVc","1120091254553","","2002","C","USD","14132.3543566"
"b97wNtpDds3pVmisnaVuxW","1120091254555","","2002","C","USD","3261.31150345"
"v6iTVYq6p9nPos78buNunk","1120091254578","","2002","C","USD","26090.5006344"
"JMLWjD3E49xCMwdBFd5NQG","1120091254580","","2002","C","USD","21742.0844767"
"mKWEjQtGL9rBbcm43vCZ7o","1120091254584","","2001","C","USD","4694.07028165"
"3imvLn9dDwDkrn9cEqL5ph","1120091254584","","2002","C","USD","2174.20807881"
"CECtPGKetza5j3dcntiApm","1120091254593","","2001","C","USD","381393.294722"
"GLQu7dr2RJhkcsrficEoK4","1120091254593","","2002","C","USD","353308.877358"
"xfa4bbmG9FJ5uyfqkZfjTT","1120091254593","","2003","C","USD","415452.874227"
"BV7b9DzrgkdbN5ky2qWd4Q","1120091254593","","2004","C","USD","295017.753877"
"MNECDkNnm27YE4mrG3WWvE","1120091254593","","2005","C","USD","493464.262831"
"7KDT8RPk89deoNgwJte5eC","1120091254593","","2007","C","USD","173365.382898"
"TmW7iVKaYWWXubuDB4GeSL","1120091254593","","2008","C","USD","191816.067908"
"HLiveHdotEUfQAmAvFnwdA","1120091254613","","2004","C","USD","4425.26520719"
"pXdejdmBxkfVCuZWaeuUeN","1120091254615","","2004","C","USD","5900.35399999"
"8WnuZLSA7cwbXF6mHdMsxF","1120091254616","","2004","C","USD","4425.26520719"
"65dXQUzXLYsSArgfx52bPf","1120091254651","","2005","C","USD","7591.75764555"
"NRZ6DbPoX84NDWJXDSihHJ","1120091254652","","2004","C","USD","4425.26520719"
"o2Sjp6X99DxFtp5xJnG3bT","1120091254653","","2005","C","USD","15183.5152911"
"kieJDMpF3hYEDWqjyokyak","1120091254656","","2004","C","USD","10325.6203784"
"pMyQE2Z4GsrnpV63vKQkVK","1120091254657","","2004","C","USD","4425.26520719"
"bnxQ7cdFeP4AW3wfBmSdEj","1120091254659","","2004","C","USD","5900.35399999"
"kWp2mugpkzn9GKpuzRMgPW","1120091254660","","2004","C","USD","2950.17641438"
"gDUidVi8kq6nn2r7ipmVbh","1120091254661","","2004","C","USD","4425.26520719"
"iQ5UuoMpyKF67QXYgsKF3e","1120091254667","","2005","C","USD","62252.4147339"
"5rNHZ4Y2YHYvpxmxZAvZoj","1120091254672","","2005","C","USD","124504.829468"
"zY7fpCnxFxuPeSDUA36UqK","1120091254681","","2004","C","USD","8850.53158561"
"dfSEkPv6MNTZbqaCvCmPNV","1120091254686","","2005","C","USD","3036.70260478"
"PTApWwCRzSrVMEzuHJiF5P","1120091254687","","2005","C","USD","7591.75764555"
"htAcovvkwu9vEbZtkMZPYc","1120091254688","","2005","C","USD","7591.75764555"
"RHJReg6TWmmZ6k2WqTAnxF","1120091254689","","2005","C","USD","6073.40520957"
"AztiHP3ktxvYZ9KcCH4C7Z","1120091254691","","2005","C","USD","18220.2178959"
"NkgLGYuDDhgipjDAL2xFCo","1120091254695","","2005","C","USD","911010.946939"
"kmPGaDQJPx4Phs7rA8U7Wh","1120091254700","","2005","C","USD","519276.239506"
"NKYfHvTdY6G5ZV786reFPC","1120091254701","","2005","C","USD","526867.997151"
"QP3h9qVPc73jMptXZhyJmf","1120091254706","","1999","C","USD","86254.4755295"
"qL6frpgnGMnDfFLsRUroCD","1120091254718","","2001","C","USD","381393.294722"
"Dq4uUhcgTZcVWUBNjj3BtK","1120091254718","","2002","C","USD","353308.877358"
"iqYzGzPZDpv4QtfZAjbkQf","1120091254718","","2003","C","USD","415452.874227"
"kU3DuMMXvYKjmNieyuc75G","1120091254718","","2004","C","USD","442526.630815"
"3BKhXaYtKrGS5SaLdnXUqZ","1120091254718","","2005","C","USD","531423.052192"
"jAig6ZNqorVdeSTdT4tfvP","112009876064","","2009","C","USD","243716.271664"
"S4nKYhyrh2NWXoS4GnvbrS","112009876088","","2009","C","USD","20245.2224734"
"YGLcTqgVFRY5kmB7kAhHPm","112009876090","","2009","C","USD","115686.989407"
"LRyt24bTt3KMqjMr3HSdAk","112009876092","","2009","C","USD","1251277.7095"
"J3qVMvtwB5V26ReisN3J2n","112009876100","","2009","C","USD","503918.064947"
"omoanNwJMytqhMyTV7S7G8","112009876108","","2009","C","USD","755457.926872"
"EF3EhGGi8Z8mcyWWPPhyeN","112009876116","","2009","C","USD","122411.294984"
"8q2TvpmRPSEWTXfieyMe2j","112009876117","","2009","C","USD","1446087.36965"
"jRE2YNtk34WUtD4KnR3os4","112009878563","","2003","C","USD","3834.94846332"
"wQYx3TuCYKcADA9NACAmfF","112009878563","","2005","C","USD","9110.10894794"
"LyonyQCKfdQ6GfHfScMsS7","1120098711383","","2005","C","USD","403038.507274"
"kkgpCdn6dH5KoP3JMToPo6","112009761065","","2007","C","USD","788859.649484"
"CQSmrF8Q8uY5yLqcddC7nj","112009761042","","2008","C","USD","696473.401335"
"NHNqJH6JSXotyXE4Fu5vdF","112009761079","","2008","C","USD","527853.266709"
"uTVmYpjpWPRPVvU6MpZBVH","112009761066","","2007","C","USD","416922.942168"
"zLRNT5UAaDSqeVjydmgtin","112009104926","","2007","C","USD","96339.8360518"
"Ge9yJhoX4quHA4JNu28upV","11200976878","","2007","C","USD","693461.532658"
"3WUVepomHekntrEMDSSscK","11200976878","","2008","C","USD","767264.271633"
"Vxby3UjN4fuUNbAzjuPiUm","11200976878","","2009","C","USD","723043.684309"
"Df7zt8SfUZSfKTKAwdUEW3","112009761047","","2007","C","USD","70226.8488252"
"kD8EjfoJag5Q2bVhM6CPq5","1120091252481","","2008","C","USD","587532.616074"
"vvAv9cbBdgCnQNNidWwz5Y","1120091254611","","2004","C","USD","7375.4427928"
"ce3RuACyuSrFS6wShuNeFQ","1120091254675","","2005","C","USD","30367.0305822"
"jGGC6uNzgYV6AfBqbZMwbZ","1120091254699","","2005","C","USD","119949.774427"
"ANy82nFUu7vZacJktoNNfC","112009104930","","2007","C","USD","453261.714068"
"BEimogCUrzLJyPwipRVLd3","112009104930","","2008","C","USD","1339718.61117"
"FirvowjARYuJhAKXfQtQGH","1120098711961","","2002","C","USD","21742.0844767"
"Zh95Cz3pDUfb9XC8zpfHP","112009876086","","2009","C","USD","787124.969404"
"87ajo7Q9vn4uV9YHiFKFpj","112009876079","","2010","C","USD","419592.467321"
"aWgeEg8vPQ6AdLKn97w4jb","112009876077","","2009","C","USD","75780.7551413"
"nRuWxRkXckJApycAeMx9hU","112009876060","","2009","C","USD","451169.264859"
"vMfk5uzGQb4GgMGvCZnUAD","112009895288","","2001","C","USD","275776.689645"
"cvtvEzux2pxNNpwQqsYV9R","112009895288","","2002","C","USD","52181.0024983"
"ov5fxcHDs2YjAtuAj2wajh","112009104901","","2007","C","USD","679405.067836"
"BRfoi42RBQpxJxuqBze2DG","1120091254556","","2002","C","USD","3261.31150345"
"EjgEi2o4hrph2eQArE6uxZ","1120091254571","","2002","C","USD","10871.0416236"
"cy3S4Fo8HDxUpE3US6NzuG","1120091254573","","2002","C","USD","5435.5208118"
"qBQejKqQUEWRhFdCXQACsD","1120091254576","","2002","C","USD","32613.1261003"
"4ET3VWkYVAypdGPZZB3MwL","1120091254577","","2002","C","USD","31526.0226757"
"GmNFcvryqcqibL2he7n3Sd","1120091254587","","2002","C","USD","28264.7099427"
"cifC5fjM67K6E99afAJqzf","1120091254594","","2002","C","USD","63052.0453514"
"dsi9846M3dEBetRJuBNRPV","1120091254658","","2004","C","USD","1475.08762157"
"cHbtPedguVpxS3Urwquqbk","1120091254674","","2005","C","USD","51623.95335"
"k6Qb9WKHGnaYbauYAR9uL3","1120091254692","","2005","C","USD","16701.8665935"
"XSFAQd9ybwPveiV3w8EUhj","1120091254697","","2005","C","USD","379587.894747"
"HH4uvBBNFTEACxoLAho6U8","1120091254698","","2005","C","USD","809281.391541"
"ZErsc3idHtppa4BjPc6Q5G","1120098711925","","2005","C","USD","81990.9850658"
"bFt7vQfpGTdzyYv6ZJqEom","112009761074","","2008","C","USD","253197.209138"
"R47VGJqduDMGgdDUuUoU9Z","112009761049","","2007","C","USD","75074.1454357"
"PF5YB9dnmA4S8gCKxXPngQ","112009104582","","2007","C","USD","4965184.57823"
"3RUrVVVUiEDS62V7mqbvUk","112009104582","","2008","C","USD","9129130.98423"
"RdMAqM9D3uE8mYEAGekSYi","112009104582","","2009","C","USD","6698276.69886"
"FxZFZVkdBDh7ihzfMjegik","112009104582","","2010","C","USD","6545122.23165"
"BHx3gqyyjtwg7xbYP3H4gd","112009104582","","2011","C","USD","6292676.395"
"m6CgoDNM8hi6DbhJWvmPKo","112009761040","","2007","C","USD","68638.8225311"
"93RTJ9E9YeNT2ujaegBUvK","112009761052","","2007","C","USD","620648.071478"
"YoKaKVMCA4Ffd5jekXtdZT","112009761168","","2008","C","USD","534218.490966"
"mWtyV3otGvRYxrshRnxAE4","1120098711321","","2006","C","USD","191069.971526"
"tdxoGaXKPPHor3gsQHdSTi","1120098711321","","2007","C","USD","36282.767314"
"N9MgrXbNmkEJbbFAKLmCvX","1120098711321","","2008","C","USD","1043.98580501"
"RaTWxZ5qXeX4DKsNkyveRB","1120091252476","","2008","C","USD","152525.9983"
"aF6juPwzmVerjFyoG2LoMS","1120091252478","","2008","C","USD","44493.6550353"
"6SqniTqHGDJS5QymGtqEEj","1120098711938","","2007","C","USD","970846.146575"
"XhZuJLDLAMdMuC6798HmAK","1120098711938","","2008","C","USD","1074169.98091"
"NAaeQxhMU65mhqAVZfNTF4","11200976872","","2007","C","USD","693461.532658"
"xUQB4VTiKBnAgiY452y95h","11200976872","","2008","C","USD","767264.271633"
"P8tXxi4ubY9hAreamLdhLa","112009104664","","2007","C","USD","554769.225699"
"sb8QCLbULXvKi3rbeWUhsV","112009104664","","2008","C","USD","613811.417515"
"knFEVTvqQZDVYNsNfMcFND","112009104664","","2009","C","USD","578434.948068"
"oPprtjRDtMLXVnP5xANUsV","112009104864","","2007","C","USD","769742.301005"
"Rw8W4hY7BrDSmLiXtDzyLj","112009104845","","2008","C","USD","339130.807486"
"xZH3JcPv8JGFHSQX9M3NmL","112009104923","","2007","C","USD","231154.305935"
"eQS4WqqaZZgNQfhPnMLT9C","112009104923","","2008","C","USD","255755.268764"
"W7Y4KxXLBswMvYp6YJVHue","112009104923","","2009","C","USD","241015.04373"
"hQyhMq8tsgBDkiAJssgDQ","112009104862","","2007","C","USD","298630.88685"
"DoNQ9qUgLkHq5kVuot8oWX","112009103832","","2008","C","USD","1534528.54431"
"hVFGLysXk6PaCyJzeNFsr3","112009761078","","2008","C","USD","1130732.70275"
"Cf8Js2Ti4ZywjkWC8eL4E7","112009104906","","2007","C","USD","763391.580977"
"dWmQruaXcjRgFndnXB6FJ3","1120091254619","","2004","C","USD","2950.17641438"
"X7t7QQkrBJoGBtErczzmfE","1120091254557","","2002","C","USD","8696.83354479"
"7SNPJHAWPdrxajaRym6mT9","1120091254560","","2002","C","USD","3261.31150345"
"fwgrhTxHtxr8FbRFoWQkd9","1120091254561","","2002","C","USD","3261.31150345"
"otoQ5XvsFAoAhSgETCcqE5","1120091254563","","2002","C","USD","8696.83354479"
"4qk3pSFoejEanJFGgK4WxL","1120091254564","","2002","C","USD","8696.83354479"
"8jk6Qc2eUd3s5ZT4ysw7qR","1120091254566","","2002","C","USD","14132.3543566"
"R9raRR5wbghYfypKAPkYrk","1120091254574","","2002","C","USD","32613.1261003"
"aCQggU2iNtnY8usFtu2GKC","1120091254574","","2009","C","USD","939956.790222"
"um79fbBn64FHFQjsQQfYee","1120091254574","","2010","C","USD","1671095.03741"
"Y2PXZCajZ3k6JKP5K42LYa","1120091254574","","2011","C","USD","1606640.781"
"oieBMC7kEvADesT3D5SnGM","1120091254598","","2006","C","USD","99548.8343826"
"Kw77QbXi7jD9ZDzxLoRV7M","1120091254599","","2006","C","USD","816300.442816"
"WrXvmEPomARbg3JdcsvRrn","1120091254601","","2006","C","USD","2212638.76251"
"rUQZ3tbouEhVnDdxXrwQP3","1120091254601","","2008","C","USD","1028134.12499"
"PGwxLx7v6PEkZHbymdunvc","1120091254602","","2006","C","USD","3113887.54533"
"fpc24wLxJfNnDUp89jWT8k","1120091254605","","2008","C","USD","1028134.12499"
"DsVm245EmhmtQ4X8XDfAdk","1120091254606","","2000","C","USD","310404.898424"
"guMrzwgGjQfTtE6jghAiN","1120091254606","","2003","C","USD","286342.904093"
"r2tSyBjjRGG54ZGLbZVD2d","1120091254606","","2007","C","USD","4392385.35163"
"r8Mgiea7X2Sjkzeju7gtbX","1120091254607","","2008","C","USD","7196938.87493"
"53GmneRVTic5P2i4utjaYb","1120091254608","","1999","C","USD","1277171.53348"
"gvMvypCxQGHb9jSTG2q3Hj","1120091254618","","2005","C","USD","9110.10894794"
"obCWSqunHJEWGKUPgZgsiP","1120091254650","","2004","C","USD","4425.26520719"
"wMG5bjMLfyNqjcoXfAK965","1120091254663","","2004","C","USD","4425.26520719"
